Music Videos: id, id_artist, name, original name, type, published date, pak (y/n), views, likes, circle streaming score
45336,5338,"But I Like You","But I Like You",alternate,2023-06-10 00:00:00,n,1380698,67134,0
45370,84,"It\'s You","It\'s You",alternate,2023-06-10 00:00:00,n,1601362,47226,0
45371,504,"Virtual Insanity","Virtual Insanity",main,2023-06-10 00:00:00,n,228927,19609,0
65113,7867,"Grown Ups","어른",main,2023-06-10 00:00:00,n,479097,10514,0
45405,2779,"Kick It 4 Now","Kick It 4 Now",alternate,2023-06-10 00:00:00,n,264451,15229,0
46698,5645,"Love Fool","사랑의 바보",alternate,2023-06-10 00:00:00,n,378445,1664,0
45294,279,"#menow","#menow",alternate,2023-06-10 00:00:00,n,333116,18214,0
45295,695,"JUMP","JUMP",alternate,2023-06-10 00:00:00,n,276112,26126,0
45304,629,"DOXA","DOXA",alternate,2023-06-10 00:00:00,n,1842367,126777,0
45560,495,"Diamond","Diamond",alternate,2023-06-10 00:00:00,n,1070,89,0
45568,5168,"Paradise","Paradise",main,2023-06-11 00:00:00,n,1770,64,0
45569,2779,"Kick It 4 Now","Kick It 4 Now",alternate,2023-06-11 00:00:00,n,79647,7303,0
45571,237,"Decision to leave","헤어질 결심",main,2023-06-11 00:00:00,n,80285,669,0
45572,237,"Decision to leave","헤어질 결심",alternate,2023-06-11 00:00:00,n,31957,352,0
45587,4553,"Only you","나에게 그대만이",duplicate,2023-06-11 00:00:00,n,362990,2629,0
45588,4553,"Only you","나에게 그대만이",main,2023-06-11 00:00:00,n,5462444,11588,1786
45589,776,"Blooming Today","Blooming Today",main,2023-06-11 00:00:00,n,19806,489,0
63041,5168,"More Than Yesterday","오늘도 너야",main,2023-06-11 00:00:00,n,208181,2822,0
46697,5645,"Love Fool","사랑의 바보",main,2023-06-11 00:00:00,n,212554,775,619
55530,288,"특","특",alternate,2023-06-11 00:00:00,n,3212572,118110,0
45562,5407,"Don\'t Call Me ","Don\'t Call Me ",alternate,2023-06-11 00:00:00,n,5164,857,0
45563,4673,"Fabricated Love","Fabricated Love",main,2023-06-11 00:00:00,n,1580390,15630,0
45565,695,"JUMP ","JUMP ",alternate,2023-06-11 00:00:00,n,2145833,77549,0
45567,288,"DLC","DLC",main,2023-06-11 00:00:00,n,17661866,793643,0
45575,867,"Like a Movie","Like a Movie",main,2023-06-12 00:00:00,n,53923,1703,0
45576,4617,"YUMMY","YUMMY",duplicate,2023-06-12 00:00:00,n,242040,13303,0
45578,61,"Let Me In","Let Me In",main,2023-06-12 00:00:00,n,20714993,1198565,0
45579,293,"Designer","디자이너",duplicate,2023-06-12 00:00:00,n,152187,7337,0
45580,281,"R.U.N","전속력으로",main,2023-06-12 00:00:00,n,470073,14982,0
45581,487,"LOSER","LOSER",alternate,2023-06-12 00:00:00,n,322855,1248,0
45582,293,"Designer","디자이너",main,2023-06-12 00:00:00,n,16319241,35881,0
45586,4617,"YUMMY","YUMMY",main,2023-06-12 00:00:00,n,359170,29849,0
72467,387,"Head Hurts","머리 아파",main,2023-06-12 00:00:00,n,843,0,0
45594,5525,"Lingering","마음을 두고 가요",main,2023-06-12 00:00:00,n,22316,728,0
58655,7140,"LUV MYSELF","LUV MYSELF",alternate,2023-06-12 00:00:00,n,11355,58,0
46152,4882,"White Desert","하얀 사막",alternate,2023-06-12 00:00:00,n,77421,1524,0
47965,5860,"C.C","씨씨",main,2023-06-12 00:00:00,n,88268,7074,0
46699,5645,"Love Fool","사랑의 바보",alternate,2023-06-12 00:00:00,n,32984,292,0
46005,3038,"Eyes On Me","Eyes On Me",alternate,2023-06-12 00:00:00,n,3895,436,0
57030,7034,"I Miss You","그리워",main,2023-06-12 00:00:00,n,3985,111,0
46609,5526,"Bumber Car","범퍼카",main,2023-06-13 00:00:00,n,1761,49,0
45850,2026,"Ready to Move","Ready to Move",main,2023-06-13 00:00:00,n,2974158,24608,0
45851,2026,"Ready to Move","Ready to Move",duplicate,2023-06-13 00:00:00,n,55038,4016,0
45852,40,"Take Two","Take Two",main,2023-06-13 00:00:00,n,62449364,2158199,0
45853,4641,"Shining Star","Shining Star",main,2023-06-13 00:00:00,n,125169,2333,0
45854,554,"Accidental fate","우연같은 운명",main,2023-06-13 00:00:00,n,148905,1608,0
71718,8293,"We\'re no different","피차일반",main,2023-06-13 00:00:00,n,386699,4886,0
45863,713,"Sacrifice","Sacrifice",alternate,2023-06-13 00:00:00,n,2044598,139840,0
45864,695,"JUMP","JUMP",alternate,2023-06-13 00:00:00,n,429309,7180,0
45874,1129,"Meant 2 be","Meant 2 be",main,2023-06-13 00:00:00,n,3105,158,0
46142,735,"WALEEN","WALEEN",main,2023-06-13 00:00:00,n,37214,2735,0
55616,4882,"Il Fuggitivo","Il Fuggitivo",main,2023-06-13 00:00:00,n,152680,2028,0
46146,504,"GWANDO","관둬",main,2023-06-13 00:00:00,n,1186468,74697,0
46148,1391,"GingaMingaYo","GingaMingaYo",alternate,2023-06-13 00:00:00,n,141185,3973,0
46232,4617,"YUMMY","YUMMY",alternate,2023-06-13 00:00:00,n,42950,3593,0
45862,4890,"New record","New record",main,2023-06-14 00:00:00,n,2740,151,0
45865,1098,"BLACKLIST","BLACKLIST",alternate,2023-06-14 00:00:00,n,6973,244,0
45866,4882,"Pieces","Pieces",main,2023-06-14 00:00:00,n,186202,1935,0
46139,594,"I Need Love","I Need Love",main,2023-06-14 00:00:00,n,5010996,34296,0
46140,1176,"Contrail","비행구름",main,2023-06-14 00:00:00,n,60077,2622,0
46143,288,"FNF","FNF",main,2023-06-14 00:00:00,n,18547778,723828,0
46144,443,"Epilogue","에필로그",main,2023-06-14 00:00:00,n,758363,4644,0
46145,1176,"Contrail","비행구름",duplicate,2023-06-14 00:00:00,n,14176,820,0
45904,504,"Shalala","샤랄라",alternate,2023-06-14 00:00:00,n,196239,13738,0
45945,695,"JUMP","JUMP",alternate,2023-06-14 00:00:00,n,268176,20456,0
55727,5472,"Still Our Love Continue","우리 사랑 이대로",alternate,2023-06-14 00:00:00,n,707056,13260,0
46006,695,"JUMP","JUMP",alternate,2023-06-14 00:00:00,n,16623,1611,0
46074,965,"Goodbye","작별인사",duplicate,2023-06-14 00:00:00,n,624917,9627,0
46137,1120,"Am I in Love?","아마도 사랑인가 봐",main,2023-06-15 00:00:00,n,188314,9650,0
67657,8075,"Turn Out","물들어버린 이들",main,2023-06-15 00:00:00,n,11820,160,0
46008,5280,"Sirius","Sirius",alternate,2023-06-15 00:00:00,n,61956,4367,0
46020,293,"Designer","Designer",alternate,2023-06-15 00:00:00,n,130885,8980,0
46021,780,"My Soles Worn Out","My Soles Worn Out",main,2023-06-15 00:00:00,n,25761,1574,0
46022,279,"#menow ","#menow ",alternate,2023-06-15 00:00:00,n,1395102,16298,0
46024,683,"FEVER","FEVER",main,2023-06-15 00:00:00,n,8985,1207,0
46032,4720,"Marshmallow","Marshmallow",main,2023-06-15 00:00:00,n,16845036,643040,0
46043,4641,"It\'s You","It’s You",main,2023-06-15 00:00:00,n,129103,1874,0
46305,5511,"Your Name, Youth","너의 이름, 청춘",main,2023-06-15 00:00:00,n,62605,942,0
46069,5602,"Wild Heart","Wild Heart",main,2023-06-15 00:00:00,n,10574427,52002,0
60920,1413,"End The Night","End The Night",main,2023-06-15 00:00:00,n,21999,349,0
46077,921,"STAY","STAY",main,2023-06-15 00:00:00,n,6792435,367140,0
46343,1308,"Alarm","Alarm",alternate,2023-06-16 00:00:00,n,1655,115,0
46090,463,"BOUNCY","바운시",main,2023-06-16 00:00:00,n,151632805,1429522,68
46121,2655,"March","마치",alternate,2023-06-16 00:00:00,n,5780,145,0
46125,279,"#menow","#menow",alternate,2023-06-16 00:00:00,n,444608,19770,0
46126,964,"Love, but not like this","이런 사랑 하지 마세요",main,2023-06-16 00:00:00,n,99400,2176,0
46128,5602,"Wild Heart","Wild Heart",alternate,2023-06-16 00:00:00,n,656162,10710,0
46129,5612,"DoReMiFa-Soul","도레미파솔",main,2023-06-16 00:00:00,n,45342,3008,0
46130,5612,"DoReMiFa-Soul","도레미파솔",main,2023-06-16 00:00:00,n,62978,2441,0
46136,261,"Serenade","축가",main,2023-06-16 00:00:00,n,506914,7032,0
46141,279,"My Night Routine","My Night Routine",main,2023-06-16 00:00:00,n,863631,10491,0
46147,504,"GWANDO","관둬",alternate,2023-06-16 00:00:00,n,155609,16921,0
46151,494,"Like the first time","처음처럼",duplicate,2023-06-16 00:00:00,n,9764,148,0
57567,7101,"Lovey Dovey","Lovey Dovey",alternate,2023-06-16 00:00:00,n,125007,12702,0
53077,6533,"Flight Rough","고공비행",main,2023-06-17 00:00:00,n,110112,822,0
46200,113,"Without You","Without You",alternate,2023-06-17 00:00:00,n,112376,9614,0
46229,279,"#menow","#menow",alternate,2023-06-17 00:00:00,n,777898,32217,0
46230,883,"Beautiful Life","개가트닌생",main,2023-06-17 00:00:00,n,216912,12849,0
46231,279,"#menow","#menow",alternate,2023-06-17 00:00:00,n,395691,8201,0
46258,463,"BOUNCY","BOUNCY",alternate,2023-06-17 00:00:00,n,7785297,243476,0
46519,539,"How are you?","잘사니",main,2023-06-17 00:00:00,n,419531,1782,1
51652,4621,"Emotions","Emotions",main,2023-06-17 00:00:00,n,146101,1161,0
72454,5969,"forevermore","forevermore",main,2023-06-18 00:00:00,n,216,11,0
46412,621,"Sugarcoat","슈가코트",main,2023-06-18 00:00:00,n,28524730,463299,25
46413,621,"Sugarcoat","슈가코트",duplicate,2023-06-18 00:00:00,n,1189444,36131,0
46702,288,"GET LIT","죽어보자",main,2023-06-18 00:00:00,n,35840840,966318,0
52597,6466,"NO Jing Jing","NO 징징",main,2023-06-18 00:00:00,n,79293,2400,0
52598,6466,"NO Jing Jing","NO 징징",duplicate,2023-06-18 00:00:00,n,37795,1669,0
46516,605,"Yellow Light","Yellow Light",main,2023-06-18 00:00:00,n,2142601,0,0
46518,4660,"nostalgic sigh","그리워 나온 한숨이",main,2023-06-18 00:00:00,n,21300,460,0
46295,983,"LUV LUV LUV","LUV LUV LUV",main,2023-06-18 00:00:00,n,40518,3353,0
46296,5191,"SPECIAL LOVE","SPECIAL LOVE",alternate,2023-06-18 00:00:00,n,1222207,76925,0
46297,5602,"Wild Heart","Wild Heart",alternate,2023-06-18 00:00:00,n,168443,2259,0
46298,594,"I Need Love","I Need Love",alternate,2023-06-18 00:00:00,n,22573,0,0
46302,154,"Holding The End Of This Night","이 밤의 끝을 잡고",main,2023-06-18 00:00:00,n,156179,5056,0
46303,1047,"Flying Girl","비행소녀",main,2023-06-18 00:00:00,n,419077,2061,0
46304,3696,"Day by Day","Day by Day",main,2023-06-18 00:00:00,n,60692,1382,0
47871,345,"Jasmine","말리꽃",main,2023-06-18 00:00:00,n,47721,618,0
46368,4634,"QUEEN","QUEEN",main,2023-06-19 00:00:00,n,111237,7976,0
46369,207,"Lime & Lemon","Lime & Lemon",main,2023-06-19 00:00:00,n,1316556,15971,0
46370,149,"Broken Melodies","Broken Melodies",main,2023-06-19 00:00:00,n,28704927,1091498,369
46371,410,"X","X",main,2023-06-19 00:00:00,n,488042,16963,0
46372,511,"SOS","SOS",main,2023-06-19 00:00:00,n,12457386,65976,36
71717,8293,"Inverse","반비례",main,2023-06-19 00:00:00,n,1288970,8829,0
46373,5407,"Nod","끄덕",main,2023-06-19 00:00:00,n,56698,2888,0
46379,430,"WE GO HIGH","WE GO HIGH",main,2023-06-19 00:00:00,n,1186121,7266,0
46388,410,"X","X",alternate,2023-06-19 00:00:00,n,301043,5542,0
72271,7394,"BODY SHAKE","BODY SHAKE",main,2023-06-19 00:00:00,n,6577,285,0
46445,5637,"Countdown","Countdown",main,2023-06-19 00:00:00,n,2909570,113946,0
48289,5904,"Alive","Alive",main,2023-06-19 00:00:00,n,21829,444,0
46502,5639,"Love\'s Macchiato","사랑은 마끼아또",duplicate,2023-06-19 00:00:00,n,57456,0,0
46503,5639,"Love\'s Macchiato","사랑은 마끼아또",main,2023-06-19 00:00:00,n,176818,6951,0
46517,605,"Yellow Light","Yellow Light",alternate,2023-06-19 00:00:00,n,838967,17745,0
46522,5637,"Countdown","Countdown",duplicate,2023-06-19 00:00:00,n,75654,4149,0
60873,7394,"BODY SHAKE","BODY SHAKE",duplicate,2023-06-19 00:00:00,n,91193,4299,0
46610,568,"Enemy","Enemy",alternate,2023-06-20 00:00:00,n,22241,648,0
61725,1013,"Handkerchief","손수건",main,2023-06-20 00:00:00,n,36613,258,0
51778,1734,"Shower","소나기",main,2023-06-20 00:00:00,n,3803,62,0
55369,2742,"i hate you","i hate you",main,2023-06-20 00:00:00,n,21751,1069,0
46672,346,"Like Love","사랑 따위",main,2023-06-20 00:00:00,n,2361,44,0
46676,367,"Last Concert","마지막 콘서트",main,2023-06-20 00:00:00,n,3473,37,0
64086,343,"Fool","바보",main,2023-06-20 00:00:00,n,21888,126,0
46682,911,"It\'s Fortunate","다행이다",main,2023-06-20 00:00:00,n,271983,883,0
46683,1115,"When I Stand Under the Shade of a Roadside Tree","가로수 그늘아래 서면",main,2023-06-20 00:00:00,n,23594,186,0
46684,990,"I Still Don\'t Know","난 아직 모르잖아요",main,2023-06-20 00:00:00,n,2141,42,0
46685,702,"Days of Youth","젊은날",main,2023-06-20 00:00:00,n,14072,436,0
46689,449,"Just Laugh","웃음만..",main,2023-06-20 00:00:00,n,480407,801,722
46690,449,"Please Don\'t Go","가지 말아요",main,2023-06-20 00:00:00,n,17749,109,471
46715,5646,"Only Wind, Only Wind","바람만바람만",main,2023-06-20 00:00:00,n,213434,1176,0
48006,5866,"Oh! What a Shiny Night","밤이 깊었네",main,2023-06-20 00:00:00,n,305822,2037,0
48008,5866,"Speed Up Losers","말 달리자",main,2023-06-20 00:00:00,n,226374,1978,0
48009,5866,"Isn\'t That Good?","좋지 아니한가",main,2023-06-20 00:00:00,n,486579,3874,0
48012,5866,"Seagull","갈매기",main,2023-06-20 00:00:00,n,2835,64,0
48014,5866,"Funny Song","신기한 노래",main,2023-06-20 00:00:00,n,8377,88,0
46490,410,"X","X",alternate,2023-06-20 00:00:00,n,174658,8036,0
46491,1035,"Summer party","Summer party",main,2023-06-20 00:00:00,n,17306,378,0
46492,2847,"Bling Bling","Bling Bling",main,2023-06-20 00:00:00,n,17299,525,0
46493,430,"WE GO HIGH","WE GO HIGH",alternate,2023-06-20 00:00:00,n,513537,1567,0
46494,249,"Rainy Day","비가 오는 날엔",main,2023-06-20 00:00:00,n,30261,636,0
50334,6267,"Then Then Then","그땐 그땐 그땐",duplicate,2023-06-20 00:00:00,n,2566579,4750,0
46495,2816,"It\'s Not By You","비가 와서 그래",main,2023-06-20 00:00:00,n,119292,1318,0
46496,110,"Night","Night",main,2023-06-20 00:00:00,n,28945,584,0
46497,410,"X","X",alternate,2023-06-20 00:00:00,n,64759,667,0
46498,490,"Lucky!","개이득",duplicate,2023-06-20 00:00:00,n,44611,3707,0
46499,490,"Lucky!","개이득",main,2023-06-20 00:00:00,n,3451807,20334,0
67236,7994,"Like Rain and Music","비처럼 음악처럼",main,2023-06-20 00:00:00,n,2869,56,0
46500,2816,"It\'s Not By You","비가 와서 그래",duplicate,2023-06-20 00:00:00,n,8694,269,0
67237,7994,"The Sun","태양",main,2023-06-20 00:00:00,n,3590,35,0
46501,2847,"Bling Bling","Bling Bling",duplicate,2023-06-20 00:00:00,n,1860,81,0
68010,8116,"Mean Bitch","독한X",main,2023-06-20 00:00:00,n,11041,398,0
49843,5872,"Party","Party",main,2023-06-20 00:00:00,n,122634,5195,0
46520,2779,"Kick It 4 Now ","Kick It 4 Now ",alternate,2023-06-20 00:00:00,n,50562,3851,0
47288,5797,"Part of Your World","Part of Your World",main,2023-06-20 00:00:00,n,198355,5268,0
46521,713,"Sacrifice","Sacrifice",alternate,2023-06-20 00:00:00,n,6093099,249676,0
46523,5635,"Kitty Cat","Kitty Cat",main,2023-06-20 00:00:00,n,2452522,99111,0
46524,5635,"Kitty Cat","Kitty Cat",duplicate,2023-06-20 00:00:00,n,70281,3985,0
46525,5642,"MOVE","MOVE",alternate,2023-06-20 00:00:00,n,39850679,586251,0
46527,11,"Because of You","너 때문에",duplicate,2023-06-20 00:00:00,n,1128117,6074,0
46528,11,"Bang!","뱅!",duplicate,2023-06-20 00:00:00,n,1287841,10196,0
46529,11,"Diva","디바",duplicate,2023-06-20 00:00:00,n,577273,3351,0
46530,11,"Ah!","Ah!",duplicate,2023-06-20 00:00:00,n,352047,4803,0
46531,11,"Love Love Love","Love Love Love",duplicate,2023-06-20 00:00:00,n,13245,296,0
46532,11,"Love Love Love","Love Love Love",alternate,2023-06-20 00:00:00,n,2047,88,0
57290,965,"Goodbye","작별인사",main,2023-06-20 00:00:00,n,110729,0,0
50380,6280,"YOU ARE THE ONE","YOU ARE THE ONE",main,2023-06-20 00:00:00,n,997,31,0
46544,37,"Love Action","Love Action",main,2023-06-20 00:00:00,n,16164,267,0
46545,37,"Love","Love",duplicate,2023-06-20 00:00:00,n,14953,269,0
46551,1107,"Love Rain","사랑비",duplicate,2023-06-20 00:00:00,n,373339,1882,0
46552,348,"Listen To The End","끝까지 들어",main,2023-06-20 00:00:00,n,2589,65,315
46553,1051,"Crazy","미쳤어",main,2023-06-20 00:00:00,n,1473644,3742,0
46554,1195,"Summer","이 여름",main,2023-06-20 00:00:00,n,151431,847,0
46564,1051,"The invisible man","투명인간",main,2023-06-20 00:00:00,n,16380,169,0
64487,7815,"Daisy","데이지",main,2023-06-20 00:00:00,n,19122,266,0
46570,348,"We loved each other so much","우리 정말 사랑했어요",main,2023-06-20 00:00:00,n,4752,82,447
48118,5866,"Circus Magic Clowns","써커스 매직 유랑단",duplicate,2023-06-20 00:00:00,n,3971,42,0
46584,348,"Irresistible","거부할 수 없는",duplicate,2023-06-20 00:00:00,n,13020,128,0
46585,131,"In the rain","빗속에서",main,2023-06-20 00:00:00,n,33158,246,0
48124,5866,"Guerilla Rainstorm","게릴라성 집중호우",main,2023-06-20 00:00:00,n,11911,156,0
48125,5866,"The Secondhand Radio","고물라디오",duplicate,2023-06-20 00:00:00,n,5740,50,0
48126,5866,"Quick Service Man","퀵서비스맨",duplicate,2023-06-20 00:00:00,n,3089,53,0
46611,288,"TOPLINE","TOPLINE",main,2023-06-21 00:00:00,n,83892332,1716755,0
46612,4410,"Touch","터치",duplicate,2023-06-21 00:00:00,n,154008,1465,0
46613,4410,"Touch+","터치",main,2023-06-21 00:00:00,n,4864724,38690,0
46614,5638,"Play Love Games","Play Love Games",duplicate,2023-06-21 00:00:00,n,101957,5710,0
46615,5638,"Play Love Games","Play Love Games",main,2023-06-21 00:00:00,n,1877773,80802,0
46616,4567,"a jolly witch","유쾌한 마녀",main,2023-06-21 00:00:00,n,14559,178,0
46617,3682,"How To Leave The Rapper Part. 2","래퍼들이 헤어지는 방법 PART.2",main,2023-06-21 00:00:00,n,265128,668,0
46619,794,"Day","하루",main,2023-06-21 00:00:00,n,16022,283,0
46620,391,"Fonky","퐁키",main,2023-06-21 00:00:00,n,3658,91,55
51228,3182,"Summer Night Trip","Summer Night Trip",main,2023-06-21 00:00:00,n,11004,0,0
46621,933,"Manicure","매니큐어",alternate,2023-06-21 00:00:00,n,37478,491,0
46622,931,"I\'m Fine","괜찮아",main,2023-06-21 00:00:00,n,2023,40,0
46623,632,"ICE","하이트광고음악",main,2023-06-21 00:00:00,n,7815,124,0
46624,4567,"Madonna of combat","전장의 마돈나",main,2023-06-21 00:00:00,n,3071,42,0
46625,367,"Naively and Immaturely","촌스럽고 유치하게",alternate,2023-06-21 00:00:00,n,5205,49,0
46626,3915,"Important Person","소중한 사람",main,2023-06-21 00:00:00,n,4310,40,0
46627,52,"Lover Cop","Lover Cop",main,2023-06-21 00:00:00,n,14161,270,0
46628,67,"Thunder","천둥",main,2023-06-21 00:00:00,n,7996,133,0
57124,7057,"Hurt Sorrow","아프다 슬프다",main,2023-06-21 00:00:00,n,2307,29,0
46629,67,"Memory","Memory",duplicate,2023-06-21 00:00:00,n,1292,48,0
46630,450,"Find Love","사랑을 찾아서",main,2023-06-21 00:00:00,n,30020,297,0
46631,3405,"Me and You","나와 너",main,2023-06-21 00:00:00,n,4957,59,0
46632,1734,"My Profile","마이프로필",main,2023-06-21 00:00:00,n,3277,67,0
46633,67,"After Love","사랑후애",duplicate,2023-06-21 00:00:00,n,5098,93,0
46634,1395,"Living Like a Fool","바보같이 살았죠",main,2023-06-21 00:00:00,n,3794,80,0
46635,598,"I\'m good","I\'m good",duplicate,2023-06-21 00:00:00,n,1685,48,0
46636,67,"I\'m Happy","행복합니다",duplicate,2023-06-21 00:00:00,n,3699,61,0
46637,3682,"Chivas Kojang","씨바스꼬장",main,2023-06-21 00:00:00,n,10376,140,0
46638,2,"Secret Love","Secret Love",duplicate,2023-06-21 00:00:00,n,874,32,0
46639,365,"Passing","지나간다",alternate,2023-06-21 00:00:00,n,891,21,0
46640,1734,"Hello Brother","안녕 형아",main,2023-06-21 00:00:00,n,5930,53,0
46641,3682,"FIRST CLASSIC","FIRST CLASSIC",duplicate,2023-06-21 00:00:00,n,743,10,0
46643,348,"Diary","다이어리",duplicate,2023-06-21 00:00:00,n,26473,135,0
46644,67,"Missing U","Missing U",duplicate,2023-06-21 00:00:00,n,2423,62,0
46645,38,"It\'s Okay","괜찮아요",alternate,2023-06-21 00:00:00,n,2945,240,0
46646,1734,"Father","아버지",main,2023-06-21 00:00:00,n,1282,49,0
46647,67,"Until You Come Back","너 올 때까지",main,2023-06-21 00:00:00,n,51229,600,0
46648,791,"Solo","솔로예찬",main,2023-06-21 00:00:00,n,21219,179,0
46649,4592,"Rosinante","로시난테",duplicate,2023-06-21 00:00:00,n,13256,145,0
46650,4567,"Come To Me","내게로 와",duplicate,2023-06-21 00:00:00,n,4424,87,0
46651,4567,"Fly","파리",main,2023-06-21 00:00:00,n,3675,78,0
46652,1734,"I Love You","I Love You",main,2023-06-21 00:00:00,n,3670,54,0
46653,202,"Supa Luv","Supa Luv",main,2023-06-21 00:00:00,n,2496,93,0
46654,360,"She is crying","그녀가 울고있네요",main,2023-06-21 00:00:00,n,26929,207,0
46655,67,"A Man\'s First Love Follows Him To The Grave","남자의 첫사랑은 무덤까지 간다",duplicate,2023-06-21 00:00:00,n,4743,84,0
46656,1734,"Are You Happy","행복한가요",main,2023-06-21 00:00:00,n,4099,79,0
46657,360,"Happiness","Happiness",main,2023-06-21 00:00:00,n,163796,797,0
46658,360,"On the other side","반대편에 서서",main,2023-06-21 00:00:00,n,5387,41,0
46659,4531,"GOD","GOD",duplicate,2023-06-21 00:00:00,n,1853,40,0
46660,5644,"Whenever you play that song","그 노래를 틀때마다",duplicate,2023-06-21 00:00:00,n,1529,32,0
46673,4567,"Flying Duck","오리 날다",main,2023-06-21 00:00:00,n,805047,4169,0
46674,4567,"Romantic Cat","낭만고양이",duplicate,2023-06-21 00:00:00,n,24421,595,0
46675,4567,"Happy Day","Happy Day",main,2023-06-21 00:00:00,n,275228,1251,0
46677,367,"White Snow","흰눈",main,2023-06-21 00:00:00,n,874845,2056,0
46678,367,"Black Glasses","까만안경",main,2023-06-21 00:00:00,n,173360,811,0
46679,4591,"With A Dogged Spirit","악으로",main,2023-06-21 00:00:00,n,7841,71,0
46680,4591,"In Search Of Time","시간을 찾아서",main,2023-06-21 00:00:00,n,11148,112,0
46681,4591,"Fly","Fly",main,2023-06-21 00:00:00,n,5190,63,0
46686,458,"He Is Leaving Now","그 사람이 떠나갑니다",main,2023-06-21 00:00:00,n,4659,24,58
46687,202,"No More Perfume On You","향수뿌리지마",alternate,2023-06-21 00:00:00,n,12047,303,0
46688,360,"I\'ll Still Live","그래도 살아가겠지",main,2023-06-21 00:00:00,n,122569,436,0
46691,67,"I Hope","바래",duplicate,2023-06-21 00:00:00,n,20550,361,0
46692,67,"Lovesick","사랑앓이",duplicate,2023-06-21 00:00:00,n,86246,608,0
46693,52,"Round 1","Round 1",duplicate,2023-06-21 00:00:00,n,9501,189,0
46694,52,"E.R","E.R",duplicate,2023-06-21 00:00:00,n,4004,211,0
46695,52,"That Man Opposed","그 남자는 반대",duplicate,2023-06-21 00:00:00,n,17918,300,0
46533,5160,"Passing By You","우리 이렇게 스쳐 보내면",main,2023-06-21 00:00:00,n,246368,1569,0
46535,469,"pony","pony",main,2023-06-21 00:00:00,n,1129862,16505,0
46536,469,"pony","pony",duplicate,2023-06-21 00:00:00,n,142712,3565,0
46538,3006,"Who\'s Next","Who\'s Next",main,2023-06-21 00:00:00,n,3550362,104875,0
46539,3006,"Who\'s Next","Who\'s Next",duplicate,2023-06-21 00:00:00,n,22879,2271,0
50379,6280,"I Want To Fall In Love","사랑에 빠지고 싶다",main,2023-06-21 00:00:00,n,439395,2048,664
63181,6798,"Passion","열정",main,2023-06-21 00:00:00,n,30417,167,0
47056,1644,"Dance","춤",main,2023-06-21 00:00:00,n,189599,5593,0
46546,2026,"Ready to Move","Ready to Move",alternate,2023-06-21 00:00:00,n,8123,1057,0
46547,5602,"Voyager","Voyager",main,2023-06-21 00:00:00,n,5197247,15063,0
46548,5602,"Voyager","Voyager",duplicate,2023-06-21 00:00:00,n,16882,1093,0
46549,1968,"Paradise","Paradise",main,2023-06-21 00:00:00,n,4749303,43997,0
46550,1968,"Magnet","자석",main,2023-06-21 00:00:00,n,1241571,21837,0
64484,7815,"Je T\'aime","쥬뗌므",main,2023-06-21 00:00:00,n,55113,678,0
46586,293,"Designer","Designer",alternate,2023-06-21 00:00:00,n,39997,1758,0
46587,5407,"Nod ","Nod ",alternate,2023-06-21 00:00:00,n,4104,679,0
53522,6569,"Baby","Baby",main,2023-06-22 00:00:00,n,35102,1207,0
46869,5738,"Diary of Life","인생일기",main,2023-06-22 00:00:00,n,2474043,11823,0
46663,5407,"Don\'t Call Me","Don\'t Call Me",alternate,2023-06-22 00:00:00,n,23384,4482,0
46664,449,"Because You Don\'t Love Me","사랑하지 않아서 그랬니",main,2023-06-22 00:00:00,n,6665806,10346,94
46665,427,"Behind","Behind",main,2023-06-22 00:00:00,n,113064,426,0
46666,4007,"Storm","스톰",main,2023-06-22 00:00:00,n,369307,3175,0
46667,5639,"Love\'s Macchiato","사랑은 마끼아또",alternate,2023-06-22 00:00:00,n,46068,2724,0
46670,4007,"STORM","스톰",duplicate,2023-06-22 00:00:00,n,152282,1328,0
46671,317,"Orange, You\'re Not a Joke to Me!","Orange, You\'re Not a Joke to Me!",alternate,2023-06-22 00:00:00,n,40103,2851,0
46696,5602,"Wild Heart","Wild Heart",alternate,2023-06-22 00:00:00,n,63225,5423,0
46700,710,"Love is Dead","Love is Dead",main,2023-06-22 00:00:00,n,576955,28110,0
46701,282,"붉은 꽃","붉은 꽃",alternate,2023-06-22 00:00:00,n,20242,651,0
46703,5338,"One and Only","One and Only",alternate,2023-06-22 00:00:00,n,467332,27539,0
67552,8043,"Timeline","Timeline",main,2023-06-22 00:00:00,n,4259,0,0
46866,528,"My childhood dream","My childhood dream",main,2023-06-23 00:00:00,n,338763,10404,0
46870,5738,"Diary of Life","인생일기",alternate,2023-06-23 00:00:00,n,218337,8928,0
53392,6548,"Ice Bottle","머리 물 뿌려",main,2023-06-23 00:00:00,n,104149,3093,0
46765,1120,"Better Day","Better Day",main,2023-06-23 00:00:00,n,371852,29500,0
46766,844,"OVERDRIVE","OVERDRIVE",main,2023-06-23 00:00:00,n,8134146,112425,0
46775,410,"X","X",alternate,2023-06-23 00:00:00,n,44715,2556,0
46776,695,"JUMP","JUMP",alternate,2023-06-23 00:00:00,n,395398,4400,0
46777,3006,"Who\'s Next ","Who\'s Next ",alternate,2023-06-23 00:00:00,n,121027,11317,0
46831,1462,"WICKED LOVE","WICKED LOVE",main,2023-06-23 00:00:00,n,6649650,195342,0
